"site_ID","year_start","year_end","NEE","NEEtrend_lm","NEEp","GPP","GPPtrend_lm","GPPp","ER","ERtrend_lm","ERp","NEEtrend_unit","source","Lat","TA_t","TA_p","TA_gs_t","TA_gs_p","TA_ngs_t","TA_ngs_p","P_t","P_p","P_gs_t","P_gs_p","P_ngs_t","P_ngs_p","VPD_t","VPD_p","VPD_gs_t","VPD_gs_p","VPD_ngs_t","VPD_ngs_p","SW_t","SW_p","SW_gs_t","SW_gs_p","SW_ngs_t","SW_ngs_p","LE_t","LE_p","LE_gs_t","LE_gs_p","LE_ngs_t","LE_ngs_p","CO2_t","CO2_p","Lgs_t","Lgs_p","Lgs_piece_t","Lgs_piece_p","MAT","MAP","Height","Age","Nmean","Ntrend_lm","Np","IGBP"
"US-Rwf",2015,2023,-50.80125,-0.0538187860350585,0.602167527748196,769.006222222222,29.2385,0.0763327403763572,753.625888888889,22.307,0.0164886567276701,-2.19597,"AmeriFlux_FLUXNET",43.1207,-0.170633150478317,0.265510388953874,-0.0574549129183241,0.916965236628864,-0.354903137431123,0.117850895021365,0.0271809438148047,0.916965236628864,0.0533366439404079,0.916965236628864,-0.0426471210466799,0.754454177494089,0.116492414953879,0.536186771900174,0.003580795659966,1,0.0188146919740975,1,0.31468027983686,0.0634865305607675,-0.143106527201165,0.754454177494089,0.219225382004617,0.0164886567276701,0.0979377401261622,0.754454177494089,0.0620736269350399,0.916965236628864,-0.0609207190861858,0.754454177494089,1.85557297297295,0.191090810892377,0.0762099069122642,0.602167527748196,0.0762099069122642,0.602167527748196,6.5,505,1.135819683,NA,7.57253789901733,0.0813779223514842,0.291402693465518,"CSH"
"US-Rws",2015,2023,-71.6122555555556,-0.265330283010074,0.117850895021365,423.379222222222,21.9152380952381,0.117850895021365,366.153,2.18999999999999,0.602167527748196,-17.5470928571429,"AmeriFlux_FLUXNET",43.1675,-0.20527982757335,0.265510388953874,-0.258919929765094,0.0476039547278715,-0.00109197007107395,1,0.00558658085266312,0.916965236628864,0.170150132918903,0.175308080808274,-0.172989904596663,0.251452186508022,0.0363164668812053,0.71052302291649,-0.149176779739032,0.348082623632924,0.190002932911229,0.175308080808274,0.196347959141607,0.386476230771233,-0.103440738590631,0.175308080808274,0.191750987680504,0.0763327403763572,0.0456369484814866,0.916965236628864,0.0658054268399022,0.754454177494089,0.0526441602205462,0.754454177494089,2.48475000000002,0.00111330459649681,0.14458941978559,0.602167527748196,0.148648005209968,0.251452186508022,8.9,290,0.02185836552,NA,7.6439664704459,0.0813779223514842,0.291402693465518,"OSH"
"US-Slt",2005,2014,-2.68245490657295,0.117853388695355,0.465512169874187,1891.21647298384,-31.4586091237704,0.465512169874187,2115.48444049166,-35.7257774134815,0.465512169874187,9.49044502493462,"AmeriFlux_BASE",39.9138,-0.0995304097907122,0.602167527748196,-0.184730427581224,0.465512169874187,-0.121011558531562,0.754454177494089,-0.0267117278297821,0.916965236628864,0.00254446184146592,1,-0.0137797902754754,0.754454177494089,-0.0684862358303599,0.754454177494089,-0.132034267434789,0.754454177494089,0.00114311154372565,1,0.178972819513855,0.251452186508022,0.123541138155775,0.602167527748196,0.0302886828672331,0.916965236628864,0.181887185966952,0.0476039547278715,0.184118922149883,0.348082623632924,0.240012249458117,0.348082623632924,1.84940909006127,0.0205240772375194,-0.224182882964956,0.117850895021365,-0.224182882964956,0.117850895021365,11.04,1138,9.52,95.5,12.3053471701486,-0.243209326648671,9.09948736928935e-07,"DBF"
"US-Snd",2008,2014,346.213139989283,-0.0551119218920737,1,1742.89545776887,-16.84937324407,0.76389059347054,2229.78185644614,3.64318102651494,0.76389059347054,-6.17135051613198,"AmeriFlux_BASE",38.0366,0.196658239732286,0.22955621387892,0.156602734664645,0.367520738242143,0.196488942767759,0.548005572361309,0.0333267228638594,0.76389059347054,-0.0650263228200847,1,-0.00216883197621365,1,-0.0434588219800234,1,-0.0859006845747785,0.76389059347054,0.12076740312073,0.76389059347054,0.128904017004149,0.76389059347054,0.0289978874162867,1,0.233601975264347,0.76389059347054,-0.167216041701935,0.76389059347054,0.131351759749057,1,-0.131730224198213,0.548005572361309,NA,NA,-0.30476339545186,0.76389059347054,-0.225860209506702,0.76389059347054,15.6,358,8.234752314,NA,17.1941648891994,-0.198730714751669,0.00190419453085423,"GRA"
"US-SP3",2001,2010,-405.281078102017,0.148473988938615,0.0736382701203027,1994.66891130119,-48.5253835437901,0.152406283956749,1589.38783319918,-14.1686961894702,0.591505036994917,21.723780363872,"AmeriFlux_BASE",29.7548,0.163089773844477,0.591505036994917,0.163089773844477,0.591505036994917,0.163089773844477,0.591505036994917,-0.101083975214847,0.474274350767329,-0.101083975214847,0.474274350767329,-0.101083975214847,0.474274350767329,-0.112693478360497,0.474274350767329,-0.112693478360497,0.474274350767329,-0.112693478360497,0.474274350767329,0.207880436218845,0.0736382701203027,0.207880436218845,0.0736382701203027,0.207880436218845,0.0736382701203027,-0.0724030663383403,0.283130870662347,-0.0724030663383403,0.283130870662347,-0.0724030663383403,0.283130870662347,NA,NA,0,0,0,0,20.25,1312.35,14,16.5,12.9946194376264,-0.203119760042838,0.00128032397666656,"ENF"
"US-Syv",2002,2015,-41.4487555555556,-0.147572501164365,0.465512169874187,1092.62844444444,59.471,0.117850895021365,1065.38766666667,55.814875,0.251452186508022,-21.423875,"AmeriFlux_FLUXNET",46.242,-0.00638536668501013,0.754454177494089,-0.0600844206233422,0.465512169874187,0.028205108796217,0.754454177494089,0.0408145043720884,0.754454177494089,0.00383331053507568,0.916965236628864,0.0901435389566499,0.602167527748196,-0.207482142943319,0.465512169874187,0.327665520077135,0.028567681801513,-0.183052207753406,0.0164886567276701,-0.0584439345517986,0.754454177494089,-0.243369951817216,0.175308080808274,-0.0341392243598787,0.465512169874187,0.276989175187689,0.0763327403763572,0.197171549625589,0.175308080808274,0.227600210653382,0.0476039547278715,0.959477319587628,0.0276062195568872,-0.0303399925794009,0.901538626657128,-0.0303399925794009,0.901538626657128,3.81,826,21.2,301.5,6.96158221789769,-0.0940145590966278,0.21855105997415,"MF"
"US-Syv",2017,2023,-110.419985714286,0.382567926295274,0.13312848419606,1214.18714285714,-37.76,0.13312848419606,1015.73285714286,6.62983333333333,1,51.11564,"AmeriFlux_FLUXNET",46.242,0.162273998823437,0.548005572361309,0.0282380287142075,1,0.0776773691701617,1,0.24890106318877,0.367520738242143,0.111005573166655,0.367520738242143,-0.00892891915791512,1,-0.0938385682598066,0.548005572361309,-0.048140526083867,0.76389059347054,-0.0891897192743605,0.367520738242143,-0.0882350055540186,0.367520738242143,-0.056737230763317,0.367520738242143,-0.028267149604575,0.548005572361309,-0.506251389415716,0.0241705471745452,-0.514095505222435,0.0602891739906021,-0.410010783361673,0.0602891739906021,1.51853571428575,0.369662526653945,-0.169856095583543,0.548005572361309,-0.169856095583543,0.548005572361309,3.81,826,21.2,313,6.96158221789769,-0.0940145590966278,0.21855105997415,"MF"
"US-Ton",2001,2009,-38.3434677777778,0.351951263264553,0.0164886567276701,942.258222222222,-1.69624999999999,0.916965236628864,869.606444444444,3.48925000000001,0.916965236628864,25.4070483333333,"AmeriFlux_FLUXNET",38.4309,-0.0908081959471824,0.71052302291649,-0.0174438440461784,0.465512169874187,-0.0801517801950007,0.175308080808274,0.124150615546363,0.348082623632924,-0.0332710210805538,1,0.182798054848892,0.175308080808274,0.12367399445488,0.71052302291649,0.00311782892308175,1,-0.172278845594523,0.251452186508022,0.149609454064148,0.386476230771233,0.0268079166536562,0.916965236628864,0.00131363393944646,1,-0.163399646590245,0.465512169874187,0.00180878783520889,1,-0.0652050949674794,0.465512169874187,0.914916666666667,0.388697246703063,0.00960629404101079,1,0.00960629404101079,1,15.8,559,3.747231822,NA,10.4024949754987,-0.0643340154113171,0.409018272958196,"WSA"
"US-Ton",2011,2023,-5.23968153846154,-0.109356733296887,0.127203687631099,934.437076923077,-21.535625,0.127203687631099,887.979769230769,-50.9656666666667,0.00413836399508691,-8.59805972222222,"AmeriFlux_FLUXNET",38.4309,0.0347664317101861,0.582950557761892,0.0304833436342833,0.669334014464053,0.0390473464195546,0.669334014464053,0.0800061916072025,0.246387360029247,0.0937683544164778,0.502158251500749,0.0615181205031362,0.669334014464053,0.104051078194984,0.502158251500749,0.0417948383162878,0.760332307521876,0.0660802666413554,0.427710510297464,0.0777914054897684,0.502158251500749,0.104815820313406,0.360121647755378,-0.00983552838263888,0.854777098065548,-0.0117389084574495,0.951352130954404,-0.028681711081441,0.669334014464053,0.0136741561623715,1,2.75991208791209,1.27943077464237e-05,-0.0409751338389443,0.854777098065548,-0.0409751338389443,0.854777098065548,15.8,559,3.747231822,NA,10.4024949754987,-0.0643340154113171,0.409018272958196,"WSA"
"US-Tw1",2011,2023,-333.937007692308,0.070035684619175,0.360121647755378,1569.76769230769,-20.4843939393939,0.299665448434302,1332.272,-9.22500000000001,0.854777098065548,24.1789128571429,"AmeriFlux_FLUXNET",38.1074,-0.0343119112631977,0.73170172322421,0.0887942813635126,0.299665448434302,-0.0725676466599684,0.200128117678602,-0.0202191406409417,0.760332307521876,0.0133988114643178,0.760332307521876,0.0515363872362821,0.427710510297464,-0.116763322354033,0.533416513472694,0.0442612252755461,0.582950557761892,-0.0064093585472971,1,0.165895426098492,0.0467449410537112,0.0691680284747282,0.299665448434302,0.0705622454613347,0.582950557761892,-0.149357125438296,0.0641035767124359,-0.0321702675410506,0.537133857176902,-0.209079963159739,0.0335241652350047,2.22254545454543,1.53561937961268e-06,-0.0156549894837129,0.854777098065548,-0.0156549894837129,0.854777098065548,15.5,421,8.709192581,NA,15.7812555858067,-0.184064926712377,0.00582760613117995,"WET"
"US-Uaf",2003,2012,-94.0836190570402,0.0439166865489257,0.720514787136255,547.738174486784,21.2003348038982,0.0318231273864902,453.654555429744,23.3310467286574,0.152406283956749,1.912174760625,"AmeriFlux_BASE",64.8663,-0.0663307571210355,0.371093369522698,0.0715357740510092,0.858027656987521,-0.179403757960877,0.0490979816092656,-0.18696108366448,0.283130870662347,-0.193131652959249,0.283130870662347,-0.080835051049687,0.720514787136255,-0.0573283634462235,0.720514787136255,-0.0204269818876754,1,-0.0575526163578205,0.858027656987521,0.15264889815206,0.152406283956749,0.0232698144994135,1,0.284963316435761,0.0736382701203027,0.08901556873049,0.591505036994917,0.0899140967482378,0.283130870662347,-0.16836308222499,0.0490979816092656,NA,NA,0.216370951867258,0.152406283956749,0.216370951867258,0.152406283956749,-2.9,263,13.39530052,81.5,9.18099141120911,0.0221145225139976,0.779666238270955,"ENF"
"US-Uaf",2014,2023,-88.9401478982569,-0.00900723813828352,1,657.751183965154,-14.0500407512191,0.474274350767329,475.487025426897,-17.0578722418992,0.152406283956749,-0.739578273019857,"AmeriFlux_BASE",64.8663,-0.119648696638479,0.283130870662347,0.183265303357436,0.283130870662347,-0.175673231807567,0.210497700055337,0.0507481839370748,0.720514787136255,-0.148857463480009,0.371093369522698,0.150468611309132,0.107404636330254,-0.0669509577821383,0.591505036994917,0.188336008762091,0.371093369522698,-0.285697834303279,0.00128218374180531,-0.148892346556836,0.591505036994917,-0.0660716660913133,1,-0.246323051117931,0.107404636330254,0.071248391222949,1,0.0683554147062451,0.474274350767329,-0.00992253740231493,1,NA,NA,0.0210493003614507,0.928444041500591,0.0210493003614507,0.928444041500591,-2.9,263,13.39530052,92.5,9.18099141120911,0.0221145225139976,0.779666238270955,"ENF"
"US-UMB",2007,2021,-275.352333333333,-0.0247462474333387,0.692180772721877,1363.67666666667,3.24000000000001,0.552615125062848,1124.41786666667,2.73888888888888,0.373053116251453,-0.985400000000004,"AmeriFlux_FLUXNET",45.5598,-0.0191854732967138,1,0.0608226882261848,0.552615125062848,-0.0315496262275842,0.766525299523572,0.0793822419815559,0.137645845518265,0.0395702824730881,0.620690717075355,0.0813259538110091,0.198210619038843,-0.114117331249752,0.0294481042142742,-0.07168803770965,0.198210619038843,-0.119963914630827,0.00410140086190388,0.0141506236708805,0.843085229269984,0.100670952396312,0.113287208222353,-0.0712111436272119,0.276278415808018,0.00522536089313077,1,0.0116186002145912,0.692180772721877,-0.0437928836441218,0.620690717075355,2.20009642857144,1.13823565357231e-12,-0.0155739820617578,0.826152464829476,-0.0155739820617578,0.826152464829476,5.83,803,23,100,9.8733788558415,0.115565311842108,0.12278647732045,"DBF"
"US-UMd",2008,2023,-412.7765625,-0.202127725318663,0.000129759858043077,1358.68933333333,21.672,0.00298547089126881,1041.29333333333,4.8899,0.428480419497997,-24.8181398601399,"AmeriFlux_FLUXNET",45.5625,0.0426321377312903,0.558350909375985,0.102376080425764,0.162805449743693,0.025748086024103,0.620425293710382,0.0509128756357726,0.444043639662887,0.055114454239541,0.392314347285355,0.0409041973631003,0.499461203104015,0.051975784955085,0.444043639662887,0.0796437838217064,0.162805449743693,-0.012363137214923,0.821891691251159,-0.0128283174992011,0.552615125062848,0.140847372315335,0.0294481042142742,-0.0374560120946811,0.00789966213049371,0.0289799094080431,0.499461203104015,0.00719164093195751,0.892558465851561,0.0515725003338262,0.444043639662887,2.64191470588235,9.29241349151547e-14,0.129006332207756,0.0748246071030847,0.129006332207756,0.0748246071030847,5.83,803,23,95.5,9.94480742727007,0.115565311842108,0.12278647732045,"DBF"
"US-Var",2001,2010,-0.2388,0.143449363023268,0.283130870662347,623.9093,-8.90966666666667,0.720514787136255,599.4451,-19.0751666666667,0.283130870662347,11.39545,"AmeriFlux_FLUXNET",38.4133,-0.215165952250828,0.152406283956749,-0.0868226293494609,0.720514787136255,-0.174642810358916,0.283130870662347,0.0175133864556774,0.858027656987521,0.0706521809098737,0.858027656987521,0.0864907781679799,0.858027656987521,-0.0866900092933635,0.371093369522698,0.0219730607446128,0.858027656987521,-0.0315128930931985,0.474274350767329,0.304947431017728,0.0318231273864902,0.111512476310192,0.371093369522698,0.337019406661438,0.00729035809153564,0.0549849290789806,0.858027656987521,0.0411513262194327,0.474274350767329,0.0715239420495724,0.591505036994917,1.96965454545454,0.00318102667061338,0.227133157755443,0.152406283956749,0.227133157755443,0.152406283956749,15.8,559,4.268012798,NA,10.688209261213,-0.0643340154113171,0.409018272958196,"GRA"
"US-Var",2012,2020,71.0008666666667,0.049640683168794,0.754454177494089,610.043111111111,7.19108333333332,0.602167527748196,602.871666666667,9.693,0.754454177494089,3.006225,"AmeriFlux_FLUXNET",38.4133,0.0669276095842177,0.348082623632924,-0.271856199159909,0.117850895021365,0.170821833384815,0.465512169874187,0.091092169397031,0.602167527748196,0.0811798527235294,0.602167527748196,0.0902474708342568,0.754454177494089,-0.0794622947767116,0.602167527748196,-0.115476961969063,0.465512169874187,-0.0231343858585589,0.916965236628864,-0.18115853609948,0.251452186508022,-0.270718412868306,0.348082623632924,-0.0622548135403799,0.916965236628864,0.349110759194799,0.452370360677361,0.0649534553859089,1,0.175580727032615,0.452370360677361,3.3203,2.10137919552371e-05,0.142678374855279,0.401678166469773,0.142678374855279,0.401678166469773,15.8,559,4.268012798,NA,10.688209261213,-0.0643340154113171,0.409018272958196,"GRA"
"US-WCr",2000,2014,-257.319234871475,-0.0758158909095924,0.474274350767329,1046.13309547523,2.18594982931144,1,788.813860603752,-0.6369895952462,1,-9.05414459956636,"AmeriFlux_BASE",45.8059,-0.154624966047483,0.283130870662347,-0.0203091982311907,1,-0.161820775888925,0.283130870662347,-0.0234785508642466,1,-0.107568244693255,0.591505036994917,0.109505214529365,0.720514787136255,-0.0189780330487991,1,0.0163321697899626,0.858027656987521,-0.0630163550117133,0.591505036994917,-0.10902539262521,0.283130870662347,-0.019833592627741,0.720514787136255,0.0216694198231475,0.858027656987521,-0.153336426361701,0.265510388953874,0.077421765511999,0.474274350767329,-0.00500492860519214,1,2.0462219057549,4.69877289074836e-11,-0.143415939783576,0.283130870662347,-0.143415939783576,0.283130870662347,4.02,787,17.9,97,10.2155804634094,-0.0357398533849661,0.650190725200458,"DBF"
"US-WCr",2016,2024,-288.534963429469,0.0383827653047888,0.602167527748196,1114.06041214907,40.4890385761762,0.754454177494089,825.525448719607,-7.45889544192412,0.602167527748196,7.15257840178175,"AmeriFlux_BASE",45.8059,-0.103450395376031,0.465512169874187,-0.112076981718791,0.465512169874187,0.0927579085103024,0.251452186508022,-0.258655539610273,0.00487856447503363,-0.292104659130898,0.00914914757959376,-0.139570717586934,0.465512169874187,-0.0613055132360517,0.602167527748196,0.0260170977607235,0.916965236628864,0.0198319283879177,0.916965236628864,0.0277756429602975,0.916965236628864,0.0541624530185312,0.465512169874187,0.255395819021037,0.117850895021365,-0.180984078716261,0.386476230771233,-0.149093640475086,0.465512169874187,-0.0365311450189798,0.754454177494089,3.52999932809761,0.00181960911302055,0.161873045447547,0.71052302291649,0.161873045447547,0.71052302291649,4.02,787,18.4,110,10.2155804634094,-0.0357398533849661,0.650190725200458,"DBF"
